M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,11,Kavita ,-,OH,3,3,0,0,-,-10,3,3,8,14,0,0,1,1,2,-50,0,1,3,4,-25,4,1,6,11,27.27,1,2,6,-16.67,0,0,3,3,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,12,Anna ,-,MB,1,1,0,0,-,-15.38,1,1,5,7,0,0,1,1,2,-50,0,1,3,4,-25,0,0,2,2,0,2,1,3,33.33,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,13,Anusree,C,OH,3,3,0,0,-,-6.67,3,1,5,9,22.22,0,2,1,3,-66.67,0,1,2,3,-33.33,3,1,6,10,20,1,0,4,25,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,14,Devika ,-,S,0,0,0,0,-,-8.33,0,0,3,3,0,0,1,2,3,-33.33,0,0,6,6,0,0,0,0,0,-,5,3,10,20,0,1,56,57,-1.75
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,15,Amitha ,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,14,14,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,16,Ananya ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,ALL,18,Ananya ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,2,3,33.33,0,3,4,-75,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,2,Siva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,2,5,60,2,0,2,100,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,3,Abitha ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,4,Shalini ,-,OH,4,4,0,0,-,15.38,4,1,2,7,42.86,0,1,2,3,-33.33,0,0,3,3,0,3,1,3,7,28.57,4,0,5,80,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,5,Ezhil ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,7,Shilpa ,-,MB,1,1,0,0,-,14.29,1,0,1,2,50,0,0,0,0,-,0,0,5,5,0,0,0,1,1,0,0,1,1,-100,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,8,Anagha ,-,O,3,3,0,0,-,-12.5,3,3,5,11,0,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,10,Ayushi ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,11,Kavita ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,12,Anna ,-,MB,0,0,0,0,-,-28.57,0,0,3,3,0,0,1,1,2,-50,0,1,1,2,-50,0,0,0,0,-,2,1,3,33.33,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,13,Anusree,C,OH,3,3,0,0,-,0,3,1,2,6,33.33,0,1,1,2,-50,0,1,2,3,-33.33,2,1,6,9,11.11,0,0,3,0,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,14,Devika ,-,S,0,0,0,0,-,-14.29,0,0,2,2,0,0,1,1,2,-50,0,0,3,3,0,0,0,0,0,-,4,2,6,33.33,0,1,25,26,-3.85
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,15,Amitha ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,16,Ananya ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,1,18,Ananya ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,2,Siva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,5,0,2,7,71.43,1,0,2,50,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,3,Abitha ,-,MB,0,0,0,0,-,-100,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,4,Shalini ,-,OH,0,0,0,0,-,-66.67,0,4,1,5,-80,0,0,0,0,-,0,0,1,1,0,5,0,4,9,55.56,2,2,5,0,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,5,Ezhil ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,7,Shilpa ,-,MB,0,0,0,0,-,-50,0,0,2,2,0,0,2,1,3,-66.67,0,1,0,1,-100,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,8,Anagha ,-,O,1,1,0,0,-,-28.57,1,3,2,6,-33.33,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,10,Ayushi ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,11,Kavita ,-,OH,2,2,0,0,-,-12.5,2,2,3,7,0,0,0,0,0,-,0,1,0,1,-100,3,0,3,6,50,0,0,0,-,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,12,Anna ,-,MB,1,1,0,0,-,0,1,1,1,3,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,13,Anusree,C,OH,0,0,0,0,-,-25,0,0,3,3,0,0,1,0,1,-100,0,0,0,0,-,1,0,0,1,100,1,0,1,100,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,14,Devika ,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,11,11,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,15,Amitha ,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,14,14,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,16,Ananya ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,2,18,Ananya ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,2,Siva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,4,50,1,1,2,0,0,0,3,3,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,3,Abitha ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,4,Shalini ,-,OH,2,2,0,0,-,16.67,2,1,2,5,20,0,0,0,0,-,0,0,1,1,0,2,2,3,7,0,1,0,2,50,0,0,1,1,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,5,Ezhil ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,7,Shilpa ,-,MB,0,0,0,0,-,-100,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,2,2,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,8,Anagha ,-,O,5,5,0,0,-,6.67,5,4,5,14,7.14,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,10,Ayushi ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,11,Kavita ,-,OH,1,1,0,0,-,-8.33,1,1,5,7,0,0,1,1,2,-50,0,0,3,3,0,1,1,3,5,0,1,2,6,-16.67,0,0,2,2,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,12,Anna ,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,13,Anusree,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,14,Devika ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,1,1,4,0,0,0,20,20,0
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,15,Amitha ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,16,Ananya ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,20,2025/6/11,Pool_A,-,Hanoi,Vietnam,India,Vietnam,0,3,19,7,8,-,-,25,25,25,-,-,3,18,Ananya ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,2,3,33.33,0,2,3,-66.67,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,1,Nurbergenova ,-,OH,6,4,0,2,-,0,4,3,4,11,9.09,0,0,0,0,-,2,3,2,7,-14.29,3,1,15,19,10.53,3,1,7,28.57,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,3,Koilybayeva ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,6,Nigmatulina,C,S,5,5,0,0,-,-11.54,5,1,1,7,57.14,0,5,5,10,-50,0,2,7,9,-22.22,0,1,0,1,-100,2,1,9,11.11,0,0,68,68,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,7,Yakimova ,-,MB,4,1,3,0,-,-11.11,1,1,3,5,0,3,6,3,12,-25,0,0,10,10,0,0,0,1,1,0,1,0,3,33.33,0,0,4,4,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,8,Aidarbekova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,11,Belchenko ,-,OH,9,9,0,0,-,12.2,9,3,20,32,18.75,0,0,0,0,-,0,1,8,9,-11.11,11,2,10,23,39.13,4,1,5,60,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,16,Nikitina ,-,O,12,11,1,0,-,10.87,11,5,15,31,19.35,1,2,5,8,-12.5,0,0,7,7,0,0,0,0,0,-,5,6,15,-6.67,0,0,3,3,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,17,Razakberlina ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,18,Balagazinova ,-,MB,5,2,3,0,-,-12.5,2,2,4,8,0,3,6,5,14,-21.43,0,1,9,10,-10,0,0,0,0,-,2,1,4,25,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,19,Sultanbek ,-,OH,2,1,0,1,-,9.09,1,1,3,5,0,0,0,1,1,0,1,0,4,5,20,1,0,13,14,7.14,2,2,5,0,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,20,Dyussenbayeva ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,21,Sagimbayeva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,1,3,0,0,0,2,2,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,ALL,22,Bekisheva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,0,2,8,75,5,0,6,83.33,0,0,10,10,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,1,Nurbergenova ,-,OH,2,2,0,0,-,0,2,1,1,4,25,0,0,0,0,-,0,1,1,2,-50,1,0,5,6,16.67,2,1,4,25,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,3,Koilybayeva ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,6,Nigmatulina,C,S,1,1,0,0,-,-12.5,1,0,1,2,50,0,1,1,2,-50,0,1,3,4,-25,0,1,0,1,-100,1,0,2,50,0,0,22,22,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,7,Yakimova ,-,MB,3,1,2,0,-,-8.33,1,1,0,2,0,2,3,0,5,-20,0,0,5,5,0,0,0,1,1,0,0,0,1,0,0,0,2,2,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,8,Aidarbekova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,11,Belchenko ,-,OH,3,3,0,0,-,5.56,3,1,9,13,15.38,0,0,0,0,-,0,1,4,5,-20,5,0,5,10,50,1,0,1,100,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,16,Nikitina ,-,O,3,3,0,0,-,0,3,2,3,8,12.5,0,1,1,2,-50,0,0,3,3,0,0,0,0,0,-,2,3,5,-20,0,0,3,3,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,17,Razakberlina ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,18,Balagazinova ,-,MB,2,0,2,0,-,0,0,0,3,3,0,2,1,3,6,16.67,0,1,2,3,-33.33,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,19,Sultanbek ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,20,Dyussenbayeva ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,21,Sagimbayeva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,0,2,50,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,1,22,Bekisheva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,1,0,1,100,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,1,Nurbergenova ,-,OH,4,2,0,2,-,0,2,2,3,7,0,0,0,0,0,-,2,2,1,5,0,2,1,10,13,7.69,1,0,3,33.33,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,3,Koilybayeva ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,6,Nigmatulina,C,S,2,2,0,0,-,16.67,2,0,0,2,100,0,1,1,2,-50,0,0,2,2,0,0,0,0,0,-,0,1,5,-20,0,0,20,20,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,7,Yakimova ,-,MB,0,0,0,0,-,-20,0,0,0,0,-,0,1,2,3,-33.33,0,0,2,2,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,8,Aidarbekova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,11,Belchenko ,-,OH,3,3,0,0,-,50,3,0,2,5,60,0,0,0,0,-,0,0,1,1,0,1,2,3,6,-16.67,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,16,Nikitina ,-,O,3,3,0,0,-,0,3,2,8,13,7.69,0,1,1,2,-50,0,0,2,2,0,0,0,0,0,-,1,1,5,0,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,17,Razakberlina ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,18,Balagazinova ,-,MB,1,1,0,0,-,-25,1,2,0,3,-33.33,0,1,1,2,-50,0,0,3,3,0,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
Women,2025,21,2025/6/12,Pool_B,-,Hanoi,Vietnam,Kazakhstan,Philippines,0,3,21,15,19,-,-,25,25,25,-,-,2,19,Sultanbek ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,-,0,0,0,0,-
